"Enrichment.FDR";"Genes.in.list";"Total.genes";"Functional.Category";"Genes";"species";"feature"
2.51896241498291e-58;284;3293;"Cellular component organization ";"AT1G03190 AT1G04020 AT1G04510 AT1G06590 AT1G07745 AT1G08400 AT1G08560 AT1G09100 AT1G09150 AT1G13210 AT1G14750 AT1G14850 AT1G16970 AT1G17500 AT1G18070 AT1G20010 AT1G20090 AT1G26130 AT1G26670 AT1G29150 AT1G45000 AT1G48050 AT1G49910 AT1G53750 AT1G54280 AT1G59820 AT1G60490 AT1G60500 AT1G61000 AT1G61290 AT1G63990 AT1G64350 AT1G64740 AT1G65010 AT1G68090 AT1G68710 AT1G72700 AT1G75780 AT1G75840 AT1G77600 AT1G79890 AT1G80670 AT2G06510 AT2G17800 AT2G18260 AT2G19560 AT2G19670 AT2G22040 AT2G22490 AT2G24490 AT2G25880 AT2G26060 AT2G26760 AT2G27470 AT2G27600 AT2G29550 AT2G30050 AT2G31970 AT2G32590 AT2G32900 AT2G33210 AT2G33340 AT2G35110 AT2G35630 AT2G39460 AT2G40550 AT2G41350 AT2G41620 AT2G44510 AT2G44580 AT2G44690 AT2G45280 AT2G45710 AT2G47980 AT3G01340 AT3G02920 AT3G02980 AT3G03800 AT3G05530 AT3G08850 AT3G10070 AT3G11820 AT3G13170 AT3G13860 AT3G13900 AT3G18140 AT3G19590 AT3G20810 AT3G22590 AT3G22880 AT3G23990 AT3G25100 AT3G25610 AT3G27870 AT3G29100 AT3G44680 AT3G44850 AT3G47690 AT3G47700 AT3G48040 AT3G50360 AT3G51300 AT3G52400 AT3G53030 AT3G55280 AT3G57060 AT3G57300 AT3G57350 AT3G61110 AT3G61111 AT3G61650 AT3G61710 AT4G02650 AT4G03330 AT4G14960 AT4G15890 AT4G17380 AT4G19006 AT4G19130 AT4G20890 AT4G27595 AT4G28950 AT4G29510 AT4G31120 AT4G31880 AT4G32190 AT4G32830 AT4G32990 AT4G35020 AT4G35620 AT4G35950 AT4G37010 AT4G37490 AT4G38130 AT4G38630 AT5G01770 AT5G02820 AT5G04930 AT5G05560 AT5G05620 AT5G05970 AT5G08080 AT5G11340 AT5G12250 AT5G16690 AT5G16730 AT5G16800 AT5G19990 AT5G20000 AT5G20850 AT5G22840 AT5G23860 AT5G25380 AT5G37630 AT5G39510 AT5G39630 AT5G41360 AT5G41370 AT5G43010 AT5G44340 AT5G45620 AT5G45970 AT5G47690 AT5G47930 AT5G48520 AT5G49880 AT5G51200 AT5G51340 AT5G54670 AT5G57950 AT5G58290 AT5G60930 AT5G62500 AT5G62880 AT5G63110 AT5G63920 AT5G65420 AT5G67270 AT2G06530 AT2G20190 AT2G23080 AT2G29890 AT2G45490 AT3G12160 AT3G25980 AT3G57410 AT4G29160 AT4G30160 AT5G09260 AT5G51600 AT5G55230 AT1G04820 AT1G13950 AT1G14690 AT1G26630 AT1G44900 AT1G50010 AT1G54390 AT1G69410 AT1G73960 AT1G79810 AT2G01910 AT2G16440 AT2G19480 AT2G27170 AT2G38720 AT2G41740 AT3G08530 AT3G11130 AT3G13782 AT3G15180 AT3G24010 AT3G47460 AT3G48150 AT3G50240 AT3G54670 AT3G60840 AT4G02060 AT4G14110 AT4G26110 AT4G26760 AT5G14170 AT5G15920 AT5G19770 AT5G19780 AT5G44635 AT5G47820 AT5G48600 AT5G56950 AT5G57320 AT5G58230 AT5G61140 AT5G62250 AT5G62410 AT5G62690 AT5G62700 AT5G65780 AT1G14400 AT2G02760 AT2G18000 AT3G03110 AT3G09880 AT4G15415 AT5G03470 AT5G17020 AT1G05180 AT1G09020 AT1G10430 AT1G13980 AT1G15130 AT1G50030 AT1G64520 AT1G75950 AT2G16390 AT2G26300 AT2G34650 AT2G36910 AT2G44610 AT3G09660 AT3G12280 AT3G19820 AT3G28780 AT3G48750 AT3G51800 AT3G63480 AT4G01370 AT4G05440 AT4G11920 AT4G16144 AT4G16340 AT4G22910 AT4G29040 AT5G07830 AT5G39500 AT5G40770 AT5G48030 AT5G56010 AT5G56030 AT5G56580 AT5G63370 AT5G64520 AT2G07690 AT3G51880 AT5G46280";"A. thaliana";"SPS"
2.86420417163674e-56;275;3184;"Cellular response to stimulus ";"AT1G01200 AT1G01560 AT1G03190 AT1G04020 AT1G06400 AT1G07370 AT1G07410 AT1G07745 AT1G07880 AT1G08260 AT1G08400 AT1G09630 AT1G10210 AT1G14400 AT1G16030 AT1G16920 AT1G16970 AT1G18350 AT1G20090 AT1G23260 AT1G28550 AT1G30270 AT1G45000 AT1G48050 AT1G50030 AT1G56410 AT1G59580 AT1G60490 AT1G63990 AT1G64350 AT1G66410 AT1G70660 AT1G75840 AT1G77600 AT2G02760 AT2G03410 AT2G06510 AT2G17800 AT2G18170 AT2G22040 AT2G22290 AT2G24490 AT2G26300 AT2G27030 AT2G27120 AT2G28560 AT2G29570 AT2G30050 AT2G31610 AT2G36060 AT2G38910 AT2G41110 AT2G42880 AT2G43790 AT2G44510 AT2G44610 AT2G44690 AT2G46070 AT3G01340 AT3G02920 AT3G08720 AT3G08730 AT3G08850 AT3G09440 AT3G09900 AT3G12160 AT3G12580 AT3G13170 AT3G15060 AT3G18140 AT3G22880 AT3G23000 AT3G25100 AT3G43810 AT3G44850 AT3G45640 AT3G46060 AT3G46830 AT3G47700 AT3G48040 AT3G50360 AT3G51300 AT3G51850 AT3G52560 AT3G53030 AT3G53610 AT3G53870 AT3G56800 AT3G57300 AT3G59790 AT3G61710 AT4G01370 AT4G11330 AT4G13020 AT4G17270 AT4G17380 AT4G17760 AT4G18430 AT4G18800 AT4G19110 AT4G19130 AT4G26070 AT4G28950 AT4G29810 AT4G31880 AT4G34270 AT4G35020 AT4G35950 AT4G36450 AT4G37010 AT4G39890 AT4G39990 AT5G01770 AT5G02490 AT5G02500 AT5G02820 AT5G03520 AT5G04510 AT5G10260 AT5G16630 AT5G18940 AT5G20850 AT5G21274 AT5G22110 AT5G22840 AT5G35410 AT5G35530 AT5G37780 AT5G39440 AT5G41360 AT5G41370 AT5G43010 AT5G45750 AT5G45970 AT5G47540 AT5G47690 AT5G52910 AT5G56000 AT5G56010 AT5G56030 AT5G56580 AT5G57630 AT5G59150 AT5G59840 AT5G60860 AT5G61140 AT5G62540 AT5G62880 AT5G65270 AT5G66130 AT5G67100 AT3G06110 AT1G02100 AT1G09020 AT1G13460 AT2G23080 AT2G36910 AT2G45280 AT2G47000 AT3G19210 AT3G21650 AT3G62150 AT4G09320 AT1G02520 AT1G02530 AT1G04510 AT1G05180 AT1G09090 AT1G09770 AT1G10430 AT1G13980 AT1G16590 AT1G18080 AT1G25490 AT1G35720 AT1G48630 AT1G55750 AT1G64520 AT1G75950 AT2G01180 AT2G18470 AT2G26980 AT2G27170 AT2G31970 AT2G33340 AT2G34650 AT3G09660 AT3G09880 AT3G10920 AT3G11630 AT3G13330 AT3G13550 AT3G15150 AT3G18130 AT3G26020 AT3G26030 AT3G45810 AT3G51800 AT3G54670 AT3G54930 AT3G56350 AT3G59830 AT3G61140 AT3G61420 AT4G01820 AT4G01830 AT4G02570 AT4G05420 AT4G14110 AT4G15415 AT4G16340 AT4G18950 AT4G21100 AT4G22330 AT4G25090 AT5G03470 AT5G06290 AT5G07390 AT5G10220 AT5G10230 AT5G15920 AT5G38480 AT5G39500 AT5G41790 AT5G42190 AT5G46210 AT5G47910 AT5G51060 AT5G60010 AT5G64520 AT5G65020 AT1G64030 AT1G80760 AT2G14540 AT3G47340 AT5G21170 AT2G19480 AT2G23070 AT2G39840 AT2G42810 AT2G45000 AT3G09560 AT3G13782 AT4G26110 AT5G42870 AT5G56950 AT1G08840 AT1G09100 AT1G14750 AT1G29850 AT2G16390 AT2G40550 AT3G53970 AT4G11260 AT4G14960 AT4G21534 AT4G21540 AT4G23570 AT4G29380 AT4G31300 AT4G38630 AT5G14170 AT5G47010 AT5G63310 AT5G63920 AT1G09210 AT1G35160 AT1G56340 AT1G78300 AT2G19560 AT1G03930 AT1G71860 AT3G23580 AT3G27060 AT4G02060";"A. thaliana";"SPS"
4.89873177931156e-53;100;452;"Modification-dependent protein catabolic process ";"AT1G02980 AT1G04810 AT1G05890 AT1G06590 AT1G13060 AT1G14400 AT1G20200 AT1G21720 AT1G23410 AT1G26830 AT1G29150 AT1G35625 AT1G35630 AT1G43140 AT1G45000 AT1G47250 AT1G50490 AT1G53850 AT1G56450 AT1G64520 AT1G65350 AT1G69670 AT1G75990 AT1G77440 AT2G02760 AT2G05840 AT2G16090 AT2G20580 AT2G27020 AT2G30050 AT2G31510 AT2G31760 AT2G32730 AT2G36170 AT2G47110 AT3G01340 AT3G09790 AT3G11270 AT3G14290 AT3G20060 AT3G22110 AT3G22630 AT3G26340 AT3G27430 AT3G27710 AT3G51260 AT3G52590 AT3G53970 AT3G55070 AT3G60820 AT3G62250 AT4G02570 AT4G02890 AT4G05050 AT4G05320 AT4G05420 AT4G09560 AT4G14800 AT4G15165 AT4G19006 AT4G21100 AT4G24820 AT4G28470 AT4G31300 AT4G34370 AT4G38630 AT5G03240 AT5G05080 AT5G05560 AT5G05780 AT5G09900 AT5G20620 AT5G23540 AT5G35590 AT5G40580 AT5G42790 AT5G43010 AT5G45620 AT5G46210 AT5G62540 AT5G64760 AT5G66140 AT1G64230 AT2G16740 AT3G08690 AT4G27960 AT5G41700 AT5G53300 AT5G56150 AT1G04860 AT1G75950 AT2G18290 AT3G20630 AT4G34210 AT4G34470 AT5G10790 AT5G42190 AT4G11260 AT4G29040 AT4G23570";"A. thaliana";"SPS"
6.21954261640016e-53;101;464;"Modification-dependent macromolecule catabolic process ";"AT1G02980 AT1G04810 AT1G05890 AT1G06590 AT1G13060 AT1G14400 AT1G20200 AT1G21720 AT1G23410 AT1G26830 AT1G29150 AT1G35625 AT1G35630 AT1G43140 AT1G45000 AT1G47250 AT1G50490 AT1G53850 AT1G56450 AT1G64520 AT1G65350 AT1G69670 AT1G75990 AT1G77440 AT2G02760 AT2G05840 AT2G16090 AT2G20580 AT2G27020 AT2G30050 AT2G31510 AT2G31760 AT2G32730 AT2G36170 AT2G47110 AT3G01340 AT3G09790 AT3G11270 AT3G14290 AT3G20060 AT3G22110 AT3G22630 AT3G26340 AT3G27430 AT3G27710 AT3G51260 AT3G52590 AT3G53970 AT3G55070 AT3G60820 AT3G62250 AT4G02570 AT4G02890 AT4G05050 AT4G05320 AT4G05420 AT4G09560 AT4G14800 AT4G15165 AT4G19006 AT4G21100 AT4G24820 AT4G28470 AT4G31300 AT4G34370 AT4G38630 AT5G03240 AT5G05080 AT5G05560 AT5G05780 AT5G09900 AT5G20620 AT5G23540 AT5G35590 AT5G40580 AT5G42790 AT5G43010 AT5G45620 AT5G46210 AT5G62540 AT5G64760 AT5G66140 AT1G64230 AT2G16740 AT3G08690 AT4G27960 AT5G41700 AT5G53300 AT5G56150 AT1G04860 AT1G75950 AT1G77680 AT2G18290 AT3G20630 AT4G34210 AT4G34470 AT5G10790 AT5G42190 AT4G11260 AT4G29040 AT4G23570";"A. thaliana";"SPS"
2.5089756515258e-51;107;548;"Proteolysis involved in cellular protein catabolic process ";"AT1G02980 AT1G04810 AT1G05890 AT1G06590 AT1G13060 AT1G14400 AT1G20200 AT1G21720 AT1G23410 AT1G26830 AT1G29150 AT1G35625 AT1G35630 AT1G43140 AT1G45000 AT1G47250 AT1G50490 AT1G53850 AT1G56450 AT1G64520 AT1G65350 AT1G69670 AT1G75990 AT1G77440 AT2G02760 AT2G05840 AT2G16090 AT2G20580 AT2G27020 AT2G30050 AT2G31510 AT2G31760 AT2G32730 AT2G36170 AT2G41790 AT2G47110 AT3G01340 AT3G09790 AT3G11270 AT3G13330 AT3G14290 AT3G20060 AT3G22110 AT3G22630 AT3G26340 AT3G27430 AT3G27710 AT3G51260 AT3G52590 AT3G53970 AT3G55070 AT3G57470 AT3G60820 AT3G62250 AT4G02570 AT4G02890 AT4G05050 AT4G05320 AT4G05420 AT4G09560 AT4G14800 AT4G15165 AT4G19006 AT4G21100 AT4G24820 AT4G28470 AT4G31300 AT4G34370 AT4G38630 AT5G03240 AT5G05080 AT5G05560 AT5G05780 AT5G09900 AT5G20620 AT5G23540 AT5G35590 AT5G40580 AT5G42790 AT5G43010 AT5G45620 AT5G46210 AT5G62540 AT5G64760 AT5G66140 AT1G64230 AT2G16740 AT3G08690 AT4G27960 AT5G41700 AT5G53300 AT5G56150 AT1G04860 AT1G09100 AT1G75950 AT2G18290 AT2G20140 AT3G05530 AT3G20630 AT4G29040 AT4G34210 AT4G34470 AT5G10790 AT5G42190 AT5G58290 AT4G11260 AT4G23570";"A. thaliana";"SPS"
6.66686370356124e-51;120;709;"Cellular macromolecule catabolic process ";"AT1G02980 AT1G04810 AT1G05890 AT1G06590 AT1G13060 AT1G14400 AT1G15920 AT1G20200 AT1G21720 AT1G23410 AT1G26830 AT1G29150 AT1G35625 AT1G35630 AT1G43140 AT1G45000 AT1G47250 AT1G50490 AT1G53850 AT1G56450 AT1G64520 AT1G65350 AT1G69670 AT1G75990 AT1G77440 AT1G77680 AT1G80780 AT2G02760 AT2G05840 AT2G16090 AT2G19560 AT2G20580 AT2G27020 AT2G30050 AT2G31510 AT2G31760 AT2G32070 AT2G32730 AT2G36170 AT2G41790 AT2G47110 AT3G01340 AT3G09790 AT3G11270 AT3G13330 AT3G14290 AT3G20060 AT3G22110 AT3G22630 AT3G26340 AT3G27430 AT3G27710 AT3G51260 AT3G52590 AT3G53970 AT3G55070 AT3G57470 AT3G60820 AT3G62250 AT4G02570 AT4G02890 AT4G05050 AT4G05320 AT4G05420 AT4G09560 AT4G14800 AT4G15165 AT4G19006 AT4G21100 AT4G24820 AT4G28470 AT4G31300 AT4G34370 AT4G38630 AT5G03240 AT5G05080 AT5G05560 AT5G05780 AT5G09900 AT5G10960 AT5G14580 AT5G20620 AT5G23540 AT5G35430 AT5G35590 AT5G40580 AT5G42790 AT5G43010 AT5G45620 AT5G46210 AT5G47010 AT5G62540 AT5G64760 AT5G66140 AT1G64230 AT2G16740 AT3G08690 AT4G27960 AT5G41700 AT5G53300 AT5G56150 AT1G04860 AT1G09100 AT1G18070 AT1G63990 AT1G75950 AT2G18290 AT2G20140 AT3G05530 AT3G13170 AT3G20630 AT4G29040 AT4G34210 AT4G34470 AT5G02820 AT5G10790 AT5G42190 AT5G58290 AT4G11260 AT4G23570";"A. thaliana";"SPS"
1.03684944507468e-50;96;437;"Ubiquitin-dependent protein catabolic process ";"AT1G02980 AT1G04810 AT1G05890 AT1G06590 AT1G13060 AT1G14400 AT1G20200 AT1G21720 AT1G26830 AT1G29150 AT1G35625 AT1G35630 AT1G43140 AT1G45000 AT1G47250 AT1G50490 AT1G53850 AT1G56450 AT1G64520 AT1G69670 AT1G75990 AT1G77440 AT2G02760 AT2G05840 AT2G16090 AT2G20580 AT2G27020 AT2G30050 AT2G31510 AT2G31760 AT2G32730 AT3G01340 AT3G11270 AT3G14290 AT3G20060 AT3G22110 AT3G22630 AT3G26340 AT3G27430 AT3G27710 AT3G51260 AT3G53970 AT3G55070 AT3G60820 AT4G02570 AT4G05420 AT4G09560 AT4G14800 AT4G15165 AT4G19006 AT4G21100 AT4G24820 AT4G28470 AT4G31300 AT4G34370 AT4G38630 AT5G05080 AT5G05560 AT5G05780 AT5G09900 AT5G23540 AT5G35590 AT5G40580 AT5G42790 AT5G43010 AT5G45620 AT5G46210 AT5G62540 AT5G64760 AT5G66140 AT1G64230 AT2G16740 AT3G08690 AT4G27960 AT5G41700 AT5G53300 AT5G56150 AT1G04860 AT1G75950 AT2G18290 AT3G20630 AT4G34210 AT4G34470 AT5G10790 AT5G42190 AT4G11260 AT4G29040 AT1G65350 AT2G47110 AT3G09790 AT4G02890 AT4G05050 AT4G05320 AT4G23570 AT5G03240 AT5G20620";"A. thaliana";"SPS"
1.03684944507468e-50;107;557;"Cellular protein catabolic process ";"AT1G02980 AT1G04810 AT1G05890 AT1G06590 AT1G13060 AT1G14400 AT1G20200 AT1G21720 AT1G23410 AT1G26830 AT1G29150 AT1G35625 AT1G35630 AT1G43140 AT1G45000 AT1G47250 AT1G50490 AT1G53850 AT1G56450 AT1G64520 AT1G65350 AT1G69670 AT1G75990 AT1G77440 AT2G02760 AT2G05840 AT2G16090 AT2G20580 AT2G27020 AT2G30050 AT2G31510 AT2G31760 AT2G32730 AT2G36170 AT2G41790 AT2G47110 AT3G01340 AT3G09790 AT3G11270 AT3G13330 AT3G14290 AT3G20060 AT3G22110 AT3G22630 AT3G26340 AT3G27430 AT3G27710 AT3G51260 AT3G52590 AT3G53970 AT3G55070 AT3G57470 AT3G60820 AT3G62250 AT4G02570 AT4G02890 AT4G05050 AT4G05320 AT4G05420 AT4G09560 AT4G14800 AT4G15165 AT4G19006 AT4G21100 AT4G24820 AT4G28470 AT4G31300 AT4G34370 AT4G38630 AT5G03240 AT5G05080 AT5G05560 AT5G05780 AT5G09900 AT5G20620 AT5G23540 AT5G35590 AT5G40580 AT5G42790 AT5G43010 AT5G45620 AT5G46210 AT5G62540 AT5G64760 AT5G66140 AT1G64230 AT2G16740 AT3G08690 AT4G27960 AT5G41700 AT5G53300 AT5G56150 AT1G04860 AT1G09100 AT1G75950 AT2G18290 AT2G20140 AT3G05530 AT3G20630 AT4G29040 AT4G34210 AT4G34470 AT5G10790 AT5G42190 AT5G58290 AT4G11260 AT4G23570";"A. thaliana";"SPS"
3.0111689419111e-50;100;485;"Cell cycle process ";"AT1G04020 AT1G06590 AT1G07270 AT1G08400 AT1G14750 AT1G49910 AT1G61000 AT1G63990 AT1G64350 AT1G65010 AT1G77600 AT1G79890 AT2G22490 AT2G24490 AT2G25880 AT2G26760 AT2G29680 AT2G31970 AT2G32590 AT2G32900 AT2G35630 AT2G40550 AT2G41350 AT2G44510 AT2G44580 AT2G45280 AT2G47980 AT3G02920 AT3G12280 AT3G13170 AT3G19590 AT3G22880 AT3G25100 AT3G47690 AT3G47700 AT3G48750 AT3G57060 AT3G61650 AT4G15890 AT4G17380 AT4G27595 AT4G31880 AT4G32190 AT4G32830 AT4G35620 AT4G37490 AT5G02820 AT5G05560 AT5G05620 AT5G05970 AT5G11340 AT5G16690 AT5G16730 AT5G20850 AT5G25380 AT5G37630 AT5G41360 AT5G41370 AT5G47690 AT5G48520 AT5G49880 AT5G51340 AT5G54670 AT5G60930 AT5G62500 AT5G65420 AT5G66130 AT5G67100 AT5G67270 AT3G25980 AT2G06510 AT2G45490 AT3G48150 AT3G54670 AT5G15920 AT3G51800 AT3G09880 AT3G17360 AT3G19050 AT4G26760 AT5G03470 AT1G05180 AT1G09630 AT1G13980 AT1G78770 AT2G18290 AT2G27170 AT3G09660 AT3G15150 AT3G63130 AT3G63480 AT4G01370 AT4G11920 AT4G22910 AT5G48600 AT5G51600 AT5G55230 AT5G56580 AT5G63920 AT5G64520";"A. thaliana";"SPS"
1.32155993967391e-47;111;647;"Protein catabolic process ";"AT1G02980 AT1G04810 AT1G05890 AT1G06590 AT1G13060 AT1G14400 AT1G20200 AT1G21720 AT1G23410 AT1G26830 AT1G29150 AT1G35625 AT1G35630 AT1G43140 AT1G45000 AT1G47250 AT1G50490 AT1G53850 AT1G56450 AT1G64520 AT1G65350 AT1G69670 AT1G75990 AT1G77440 AT2G02760 AT2G05840 AT2G16090 AT2G20580 AT2G27020 AT2G30050 AT2G31510 AT2G31760 AT2G32730 AT2G36170 AT2G41790 AT2G47110 AT3G01340 AT3G09790 AT3G11270 AT3G13330 AT3G14290 AT3G20060 AT3G22110 AT3G22630 AT3G26340 AT3G27430 AT3G27710 AT3G51260 AT3G52590 AT3G53970 AT3G55070 AT3G57470 AT3G60820 AT3G62250 AT4G02570 AT4G02890 AT4G05050 AT4G05320 AT4G05420 AT4G09560 AT4G14800 AT4G15165 AT4G19006 AT4G21100 AT4G24820 AT4G28470 AT4G31300 AT4G34370 AT4G38630 AT5G03240 AT5G05080 AT5G05560 AT5G05780 AT5G09900 AT5G20620 AT5G23540 AT5G35590 AT5G40580 AT5G42790 AT5G43010 AT5G45620 AT5G46210 AT5G62540 AT5G64760 AT5G66140 AT1G64230 AT2G16740 AT3G08690 AT4G27960 AT5G41700 AT5G53300 AT5G56150 AT1G04860 AT1G09100 AT1G53750 AT1G75950 AT2G18290 AT2G20140 AT3G05530 AT3G20630 AT4G29040 AT4G34210 AT4G34470 AT5G10790 AT5G19990 AT5G20000 AT5G42190 AT5G58290 AT4G11260 AT4G23570 AT2G41110";"A. thaliana";"SPS"
3.7689608090381e-47;91;424;"Cell division ";"AT1G03950 AT1G17730 AT1G73030 AT2G06530 AT2G25880 AT4G32830 AT5G05970 AT5G44560 AT1G06590 AT1G07270 AT1G08560 AT1G14750 AT1G18040 AT1G49910 AT1G61000 AT1G66750 AT1G78770 AT2G01910 AT2G18290 AT2G20000 AT2G20190 AT2G22490 AT2G26760 AT2G27170 AT2G29680 AT2G32590 AT2G32900 AT2G35630 AT2G38720 AT2G39090 AT2G40550 AT2G41350 AT2G45490 AT2G47980 AT3G16320 AT3G19210 AT3G19590 AT3G25100 AT3G25980 AT3G47460 AT3G47690 AT3G48150 AT3G48750 AT3G54630 AT3G54670 AT3G57060 AT3G60660 AT3G60840 AT4G05440 AT4G11920 AT4G15890 AT4G22910 AT4G26760 AT4G33260 AT4G33270 AT4G35620 AT4G37490 AT5G05560 AT5G13840 AT5G25380 AT5G26900 AT5G27080 AT5G27570 AT5G27620 AT5G48520 AT5G48600 AT5G49880 AT5G51340 AT5G51600 AT5G55230 AT5G62410 AT5G62500 AT5G65420 AT5G67270 AT3G20060 AT3G12280 AT3G17360 AT3G19050 AT1G08260 AT1G09630 AT1G13980 AT2G40360 AT2G43790 AT3G51800 AT3G61650 AT3G63130 AT4G01370 AT5G05620 AT5G22110 AT5G40770 AT5G56580";"A. thaliana";"SPS"
3.44525974491855e-44;248;3092;"Cellular protein modification process ";"AT1G03930 AT1G03960 AT1G04020 AT1G04440 AT1G04860 AT1G05180 AT1G05890 AT1G06590 AT1G13460 AT1G14400 AT1G14750 AT1G15390 AT1G17720 AT1G18040 AT1G18080 AT1G18350 AT1G23260 AT1G23410 AT1G30270 AT1G48630 AT1G51690 AT1G54450 AT1G55530 AT1G55750 AT1G60490 AT1G65350 AT1G66750 AT1G70660 AT1G72710 AT1G73066 AT1G73690 AT2G02760 AT2G03410 AT2G16090 AT2G18290 AT2G18470 AT2G19470 AT2G19670 AT2G22490 AT2G26760 AT2G31510 AT2G31760 AT2G32410 AT2G34650 AT2G36060 AT2G36170 AT2G38910 AT2G44510 AT2G44680 AT2G47110 AT3G02980 AT3G08720 AT3G08730 AT3G08850 AT3G09790 AT3G09880 AT3G10070 AT3G18130 AT3G20630 AT3G20810 AT3G21650 AT3G23000 AT3G23340 AT3G25840 AT3G26020 AT3G26030 AT3G27710 AT3G44680 AT3G48750 AT3G51850 AT3G52560 AT3G52590 AT3G53640 AT3G54930 AT3G60250 AT3G61420 AT3G62250 AT4G02890 AT4G05050 AT4G05320 AT4G14340 AT4G15415 AT4G16144 AT4G17270 AT4G17640 AT4G26070 AT4G26100 AT4G26400 AT4G29380 AT4G29510 AT4G29810 AT4G31120 AT4G34370 AT4G35620 AT4G36390 AT4G37490 AT4G38130 AT5G01770 AT5G03240 AT5G03470 AT5G04510 AT5G05560 AT5G05920 AT5G06830 AT5G10270 AT5G11340 AT5G16800 AT5G18940 AT5G20620 AT5G23400 AT5G23540 AT5G25380 AT5G27620 AT5G28850 AT5G28900 AT5G35410 AT5G39440 AT5G41360 AT5G41370 AT5G43320 AT5G44090 AT5G44100 AT5G47080 AT5G47540 AT5G56580 AT5G57015 AT5G57630 AT5G62540 AT5G63110 AT5G63370 AT5G64960 AT5G65420 AT1G09020 AT1G59580 AT1G79810 AT2G25880 AT2G43790 AT2G45490 AT2G46070 AT3G06483 AT3G15150 AT3G19980 AT3G23610 AT3G45640 AT3G53030 AT4G01370 AT4G24740 AT4G32660 AT4G32830 AT5G46210 AT1G01560 AT1G02100 AT1G02980 AT1G03190 AT1G04510 AT1G07880 AT1G10210 AT1G10430 AT1G13320 AT1G13350 AT1G25490 AT1G26830 AT1G29780 AT1G35625 AT1G35630 AT1G43140 AT1G50030 AT1G50370 AT1G50490 AT1G59830 AT1G64230 AT1G69670 AT1G69960 AT1G71860 AT1G75950 AT1G78770 AT2G16740 AT2G18040 AT2G18170 AT2G20000 AT2G23070 AT2G23080 AT2G25070 AT2G26980 AT2G29400 AT2G33340 AT2G39090 AT2G39840 AT2G42500 AT2G42810 AT2G42880 AT3G06110 AT3G08690 AT3G13550 AT3G16320 AT3G20060 AT3G22590 AT3G25800 AT3G44850 AT3G46820 AT3G48150 AT3G50000 AT3G53570 AT3G55070 AT3G58500 AT3G59790 AT3G59830 AT3G61140 AT4G02570 AT4G05420 AT4G09560 AT4G11240 AT4G11330 AT4G11920 AT4G13020 AT4G14110 AT4G18950 AT4G19110 AT4G21100 AT4G22910 AT4G27960 AT4G31860 AT4G33260 AT4G33270 AT4G34210 AT4G34470 AT4G36450 AT5G05080 AT5G10790 AT5G13840 AT5G21170 AT5G22840 AT5G26900 AT5G27080 AT5G27570 AT5G41700 AT5G42190 AT5G43380 AT5G44450 AT5G47760 AT5G53300 AT5G56150 AT5G59160 AT5G63860 AT5G67380 AT2G18000 AT2G16390 AT3G12580";"A. thaliana";"SPS"
